DATAFLOW,LAST UPDATE,freq,unit,mot_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,PT,2020,26153,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,PT,2021,40480,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,SE,2013,1127,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,SE,2014,3776,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,SE,2015,8275,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,SE,2016,16353,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,SE,2017,29014,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,SE,2018,45434,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,SE,2019,62355,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,SE,2020,115640,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,SE,2021,179204,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,TR,2017,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,TR,2018,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,TR,2019,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,TR,2020,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,TR,2021,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,UK,2017,84781,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,UK,2018,123459,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,UK,2021,308477,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,XK,2018,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,XK,2019,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ELC_PET_PI,XK,2021,23,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,AT,2013,2219,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,AT,2014,2397,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,AT,2015,2475,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,AT,2016,2457,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,AT,2017,2433,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,AT,2018,2365,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,AT,2019,2602,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,AT,2020,2753,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,AT,2021,2654,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,BA,2017,1,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,BA,2018,1,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,BA,2019,2,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,BA,2020,2,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,BA,2021,2,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,BE,2013,260,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,BE,2014,498,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,BE,2015,630,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,BE,2016,1174,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,BE,2017,2121,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,BE,2018,5905,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,BE,2019,5283,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,BE,2020,7905,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,BE,2021,9743,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CH,2013,4004,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CH,2014,4199,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CH,2015,4205,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CH,2016,4177,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CH,2017,4169,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CH,2018,3967,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CH,2019,4409,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CH,2020,4850,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CH,2021,4737,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CY,2013,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CY,2014,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CY,2015,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CY,2016,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CY,2017,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CY,2018,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CY,2019,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CY,2020,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CY,2021,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CZ,2018,16552,b
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CZ,2019,18611,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CZ,2020,19933,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,CZ,2021,20717,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,DE,2013,79000,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,DE,2014,81000,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,DE,2015,80000,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,DE,2016,77187,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,DE,2017,75459,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,DE,2018,80776,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,DE,2019,82198,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,DE,2020,83067,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,DE,2021,82309,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,DK,2013,19,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,DK,2014,58,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,DK,2015,58,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,DK,2016,93,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,DK,2017,127,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,DK,2018,130,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,DK,2019,140,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,DK,2020,135,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,DK,2021,137,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,EE,2013,117,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,EE,2014,233,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,EE,2015,383,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,EE,2016,473,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,EE,2017,562,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,EE,2018,652,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,EE,2019,1324,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,EE,2020,2063,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,EE,2021,2575,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,ES,2014,176,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,ES,2015,398,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,ES,2016,1192,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,ES,2017,2430,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,ES,2018,6480,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,ES,2019,12348,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,ES,2020,15650,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,ES,2021,16742,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,FI,2013,175,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,FI,2014,227,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,FI,2015,263,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,FI,2016,322,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,FI,2017,518,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,FI,2018,858,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,FI,2019,3175,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,FI,2020,5253,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,FI,2021,6460,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,FR,2013,274,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,FR,2014,293,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,FR,2015,313,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,FR,2016,315,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,FR,2017,326,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,FR,2018,343,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,FR,2019,574,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,FR,2020,892,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,FR,2021,1071,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,HR,2015,,z
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,HR,2016,3,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,HR,2017,3,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,HR,2018,5,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,HR,2019,8,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,HR,2020,8,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,HR,2021,10,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,HU,2013,440,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,HU,2014,696,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,HU,2015,834,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,HU,2016,925,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,HU,2017,1054,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,HU,2018,1104,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,HU,2019,1088,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,HU,2020,1092,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,HU,2021,1084,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,IE,2013,10,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,IE,2014,10,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,IE,2015,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,IE,2016,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,IE,2017,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,IS,2018,126,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,IS,2019,175,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,IS,2020,206,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,IS,2021,222,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,IT,2013,774000,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,IT,2014,833668,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,IT,2015,883190,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,IT,2016,911246,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,IT,2017,926704,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,IT,2018,945184,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,IT,2019,965340,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,IT,2020,978832,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,IT,2021,984964,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LI,2013,30,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LI,2014,30,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LI,2015,26,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LI,2016,30,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LI,2017,30,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LI,2018,32,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LI,2019,33,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LI,2020,36,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LI,2021,37,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LT,2014,28,b
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LT,2015,38,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LT,2016,17,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LT,2017,27,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LT,2018,37,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LT,2019,43,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LT,2020,69,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LT,2021,69,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LU,2013,109,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LU,2014,135,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LU,2015,144,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LU,2016,141,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LU,2017,109,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LU,2018,100,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LU,2019,92,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LU,2020,86,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LU,2021,80,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LV,2016,81,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LV,2017,146,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LV,2018,177,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LV,2019,220,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LV,2020,294,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,LV,2021,370,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,MD,2013,13.920,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,MD,2014,4236,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,MD,2015,4449,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,MD,2016,5597,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,MD,2017,7131,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,MD,2018,8475,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,MD,2019,10172,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,MD,2020,11789,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,MD,2021,14317,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,MT,2013,2,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,MT,2014,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,MT,2015,1,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,MT,2016,2,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,MT,2017,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,MT,2018,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,MT,2019,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,MT,2020,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,MT,2021,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,NL,2015,7461,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,NL,2016,7908,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,NL,2017,9013,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,NL,2018,9960,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,NL,2019,9810,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,NL,2020,9464,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,NL,2021,8923,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,NO,2013,114,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,NO,2014,146,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,NO,2015,150,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,NO,2016,116,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,NO,2017,169,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,NO,2018,223,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,NO,2019,233,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,NO,2020,249,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,NO,2021,241,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,PL,2013,5219,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,PL,2014,5309,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,PL,2015,5355,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,PL,2016,5400,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,PL,2017,5355,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,PL,2018,5562,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,PL,2019,5580,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,PL,2020,5519,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,PL,2021,5522,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,PT,2013,11,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,PT,2014,13,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,PT,2015,15,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,PT,2016,21,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,PT,2017,33,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,PT,2018,38,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,PT,2019,85,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,PT,2020,114,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,PT,2021,150,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,RO,2013,384,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,RO,2014,512,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,RO,2015,753,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,RO,2016,1144,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,RO,2017,1556,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,RO,2018,167,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,RO,2019,213,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,RO,2020,251,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,RO,2021,294,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,GAS,SE,2013,6859,
